uid,element_id,tag_name,text_content,class_name,x,y,width,height,xpath,page_url,source_file
124,nav-orders,a,Returns & Orders,nav-a nav-a-2 nav-progressive-attribute,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/div/a[3],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
125,,span,Returns,nav-line-1,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/div/a[3]/span,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
126,,span,& Orders,nav-line-2,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/div/a[3]/span[2],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
127,,span,,nav-icon nav-arrow,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/div/a[3]/span[2]/span,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
128,nav-cart,a,Cart,nav-a nav-a-2 nav-progressive-attribute,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/div/a[4],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
129,nav-cart-count-container,div,,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/div/a[4]/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
130,nav-cart-count,span,,nav-cart-count nav-cart-0 nav-progressive-attribute nav-progressive-content,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/div/a[4]/div/span,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
131,,span,,nav-cart-icon nav-sprite,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/div/a[4]/div/span[2],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
132,nav-cart-text-container,div,Cart,nav-progressive-attribute,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/div/a[4]/div[2],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
133,,span,,nav-line-1,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/div/a[4]/div[2]/span,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
134,,span,Cart,nav-line-2,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/div/a[4]/div[2]/span[2],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
135,,span,,nav-icon nav-arrow,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/div/a[4]/div[2]/span[2]/span,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
136,,script,"window.navmet.push({key:'Tools',end:+new Date(),begin:window.navmet.tmp});",,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/script[2],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
137,nav-main,div,"All Fresh Amazon miniTV Sell Best Sellers Today's Deals Mobiles Electronics Customer Service Prime New Releases Gift Ideas Home & Kitchen Fashion Amazon Pay Computers Books Car & Motorbike Toys & Games Beauty & Personal Care Home Improvement Gift Cards Coupons Sports, Fitness & Outdoors Health, Household & Personal Care Grocery & Gourmet Foods Video Games Subscribe & Save Baby Pet Supplies Audible AmazonBasics Custom Products",nav-sprite,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
138,,div,All,nav-left,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
139,,script,window.navmet.tmp=+new Date();,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div/script,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
140,nav-hamburger-menu,a,All,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div/a,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
141,,i,,hm-icon nav-sprite,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div/a/i,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
142,,span,All,hm-icon-label,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div/a/span,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
143,,script,"var hmenu = document.getElementById(""nav-hamburger-menu"");
  hmenu.setAttribute(""href"", ""javascript: void(0)"");
  window.navHamburgerMetricLogger = function() {
    if (window.ue && window.ue.count) {
      var metricName = ""Nav:Hmenu:IconClickActionPending"";
      window.ue.count(metricName, (ue.count(metricName) || 0) + 1);
    }
    window.$Nav && $Nav.declare(""navHMenuIconClicked"",!0);
    window.$Nav && $Nav.declare(""navHMenuIconClickedNotReadyTimeStamp"", Date.now());
  };
  hmenu.addEventListener(""click"", window.navHamburgerMetricLogger);
  window.$Nav && $Nav.declare('hamburgerMenuIconAvailableOnLoad', false);",,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div/script[2],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
144,,script,"window.navmet.push({key:'HamburgerMenuIcon',end:+new Date(),begin:window.navmet.tmp});",,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div/script[3],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
145,,div,"Fresh Amazon miniTV Sell Best Sellers Today's Deals Mobiles Electronics Customer Service Prime New Releases Gift Ideas Home & Kitchen Fashion Amazon Pay Computers Books Car & Motorbike Toys & Games Beauty & Personal Care Home Improvement Gift Cards Coupons Sports, Fitness & Outdoors Health, Household & Personal Care Grocery & Gourmet Foods Video Games Subscribe & Save Baby Pet Supplies Audible AmazonBasics Custom Products",nav-fill,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
146,nav-shop,div,,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
147,nav-xshop-container,div,"Fresh Amazon miniTV Sell Best Sellers Today's Deals Mobiles Electronics Customer Service Prime New Releases Gift Ideas Home & Kitchen Fashion Amazon Pay Computers Books Car & Motorbike Toys & Games Beauty & Personal Care Home Improvement Gift Cards Coupons Sports, Fitness & Outdoors Health, Household & Personal Care Grocery & Gourmet Foods Video Games Subscribe & Save Baby Pet Supplies Audible AmazonBasics Custom Products",,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
148,nav-xshop,div,"Fresh Amazon miniTV Sell Best Sellers Today's Deals Mobiles Electronics Customer Service Prime New Releases Gift Ideas Home & Kitchen Fashion Amazon Pay Computers Books Car & Motorbike Toys & Games Beauty & Personal Care Home Improvement Gift Cards Coupons Sports, Fitness & Outdoors Health, Household & Personal Care Grocery & Gourmet Foods Video Games Subscribe & Save Baby Pet Supplies Audible AmazonBasics Custom Products",nav-progressive-content,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
149,,script,window.navmet.tmp=+new Date();,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/script,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
150,,a,Fresh,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
151,,a,Amazon miniTV,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[2],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
152,,a,Sell,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[3],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
153,,a,Best Sellers,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[4],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
154,,a,Today's Deals,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[5],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
155,,a,Mobiles,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[6],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
156,,a,Electronics,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[7],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
157,,a,Customer Service,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[8],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
158,nav-link-amazonprime,a,Prime,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[9],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
159,,span,Prime,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[9]/span,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
160,,span,,nav-icon nav-arrow,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[9]/span[2],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
161,,a,New Releases,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[10],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
162,,a,Gift Ideas,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[11],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
163,,a,Home & Kitchen,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[12],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
164,,a,Fashion,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[13],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
165,,a,Amazon Pay,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[14],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
166,,a,Computers,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[15],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
167,,a,Books,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[16],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
168,,a,Car & Motorbike,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[17],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
169,,a,Toys & Games,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[18],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
170,,a,Beauty & Personal Care,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[19],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
171,,a,Home Improvement,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[20],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
172,,a,Gift Cards,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[21],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
173,,a,Coupons,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[22],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
174,,a,"Sports, Fitness & Outdoors",nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[23],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
175,,a,"Health, Household & Personal Care",nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[24],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
176,,a,Grocery & Gourmet Foods,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[25],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
177,,a,Video Games,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[26],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
178,,a,Subscribe & Save,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[27],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
179,,a,Baby,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[28],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
180,,a,Pet Supplies,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[29],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
181,,a,Audible,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[30],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
182,,a,AmazonBasics,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[31],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
183,,a,Custom Products,nav-a,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/a[32],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
184,,script,"window.navmet.push({key:'CrossShop',end:+new Date(),begin:window.navmet.tmp});",,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[2]/div[2]/div/script[2],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
185,,div,,nav-right,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[3],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
186,,script,window.navmet.tmp=+new Date();,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[3]/script,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
187,nav-swmslot,div,,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[3]/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
188,navSwmHoliday,div,,,,,400,39,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[3]/div/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
189,,a,,nav-imageHref,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[3]/div/div/a,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
190,,img,,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[3]/div/div/a/img,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
191,,script,"window.navmet.push({key:'SWM',end:+new Date(),begin:window.navmet.tmp});",,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[2]/div[3]/script[2],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
192,nav-subnav-toaster,div,,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[3],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
193,nav-progressive-subnav,div,,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div[4],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
194,,script,"window.navmet.push({key:'NavBar',end:+new Date(),begin:window.navmet.main});",,,,,,/[document]/html/body/div[3]/img[2]/script[9],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
195,,script,"if (window.ue_t0) {
    window.navmet.push({key:""NavMainPaintEnd"",end:+new Date(),begin:window.ue_t0});
    window.navmet.push({key:""NavFirstPaintEnd"",end:+new Date(),begin:window.ue_t0});
  }",,,,,,/[document]/html/body/div[3]/img[2]/script[10],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
